Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1919-07-25;US-2018-141558;2018-03-11;2018-03-16;Standard Class;MH-17290;Marc Harrigan;Home Office;United States;Philadelphia;Pennsylvania;1952-05-26;East;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;1900-06-02;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-07-26;US-2018-141558;2018-03-11;2018-03-16;Standard Class;MH-17290;Marc Harrigan;Home Office;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-ST-10004946;Office Supplies;Storage;Desktop 3-Pocket Hot File;1900-02-12;1900-01-01;1900-01-00;1900-01-03
1919-07-27;CA-2017-139941;2017-06-12;2017-06-17;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Long Beach;New York;1931-08-26;East;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";1900-04-01;1900-01-03;1900-01-00;1900-02-10
1919-07-28;CA-2017-139941;2017-06-12;2017-06-17;Standard Class;CB-12415;Christy Brittain;Consumer;United States;Long Beach;New York;1931-08-26;East;OFF-AP-10004036;Office Supplies;Appliances;Bionaire 99.97% HEPA Air Cleaner;1900-02-21;1900-01-03;1900-01-00;1900-01-18
1919-07-29;CA-2016-166583;2016-06-26;2016-06-30;Standard Class;VD-21670;Valerie Dominguez;Consumer;United States;Houston;Texas;2111-01-03;Central;TEC-PH-10001578;Technology;Phones;Polycom SoundStation2 EX Conference phone;1902-08-28;1900-01-03;1900-01-00;1900-04-18
1919-07-30;CA-2018-100412;2018-12-22;2018-12-26;Standard Class;SR-20425;Sharelle Roach;Home Office;United States;Tuscaloosa;Alabama;1996-12-02;South;FUR-CH-10002647;Furniture;Chairs;Situations Contoured Folding Chairs, 4/Set;1900-05-20;1900-01-02;1900-01-00;1900-02-04
1919-07-31;CA-2018-142909;2018-12-22;2018-12-25;Second Class;AG-10330;Alex Grayson;Consumer;United States;Mesa;Arizona;2133-04-11;West;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;1900-06-30;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1919-08-01;CA-2015-137911;2015-10-09;2015-10-15;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Jacksonville;North Carolina;1978-02-19;South;OFF-PA-10004071;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;1900-03-28;1900-01-02;1900-01-00;1900-01-31
1919-08-02;CA-2016-106208;2016-12-10;2016-12-15;Standard Class;JW-16075;Julia West;Consumer;United States;Chicago;Illinois;2065-12-09;Central;OFF-AP-10004980;Office Supplies;Appliances;3M Replacement Filter for Office Air Cleaner for 20' x 33' Room;1900-02-22;1900-01-07;1900-01-00;###############################################################################################################################################################################################################################################################
1919-08-03;US-2016-136749;2016-12-25;2016-12-27;Second Class;LH-16900;Lena Hernandez;Consumer;United States;Columbus;Georgia;1987-05-10;South;FUR-FU-10000747;Furniture;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets;1900-10-01;1900-01-06;1900-01-00;1900-02-15
1919-08-04;US-2016-136749;2016-12-25;2016-12-27;Second Class;LH-16900;Lena Hernandez;Consumer;United States;Columbus;Georgia;1987-05-10;South;OFF-BI-10004492;Office Supplies;Binders;Tuf-Vin Binders;1900-06-05;1900-01-05;1900-01-00;1900-03-14
1919-08-05;CA-2018-126718;2018-04-29;2018-05-04;Standard Class;KT-16480;Kean Thornton;Consumer;United States;Orange;New Jersey;1919-04-20;East;OFF-LA-10004055;Office Supplies;Labels;Color-Coded Legal Exhibit Labels;1900-01-04;1900-01-01;1900-01-00;1900-01-02
1919-08-06;CA-2017-131380;2017-03-28;2017-03-31;Second Class;CC-12220;Chris Cortes;Consumer;United States;Los Angeles;California;2146-06-30;West;OFF-ST-10002485;Office Supplies;Storage;Rogers Deluxe File Chest;1900-03-27;1900-01-04;1900-01-00;1900-01-00
1919-08-07;CA-2017-131380;2017-03-28;2017-03-31;Second Class;CC-12220;Chris Cortes;Consumer;United States;Los Angeles;California;2146-06-30;West;OFF-PA-10001243;Office Supplies;Paper;Xerox 1983;1900-01-05;1900-01-01;1900-01-00;1900-01-02
1919-08-08;CA-2016-145835;2016-05-13;2016-05-18;Second Class;BF-11170;Ben Ferrer;Home Office;United States;Chicago;Illinois;2065-12-22;Central;TEC-PH-10004447;Technology;Phones;Toshiba IPT2010-SD IP Telephone;1900-08-09;1900-01-02;1900-01-00;1900-01-16
1919-08-09;CA-2016-145835;2016-05-13;2016-05-18;Second Class;BF-11170;Ben Ferrer;Home Office;United States;Chicago;Illinois;2065-12-22;Central;OFF-FA-10002280;Office Supplies;Fasteners;Advantus Plastic Paper Clips;1900-01-16;1900-01-04;1900-01-00;1900-01-05
1919-08-10;CA-2015-138709;2015-07-04;2015-07-09;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Richmond;Virginia;1963-07-31;South;OFF-PA-10004734;Office Supplies;Paper;Southworth Structures Collection;1900-01-21;1900-01-03;1900-01-00;1900-01-10
1919-08-11;CA-2015-138709;2015-07-04;2015-07-09;Standard Class;MS-17770;Maxwell Schwartz;Consumer;United States;Richmond;Virginia;1963-07-31;South;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;1900-01-15;1900-01-05;1900-01-00;1900-01-07
1919-08-12;CA-2015-122070;2015-04-22;2015-04-24;Second Class;AH-10030;Aaron Hawkins;Corporate;United States;Troy;New York;1933-05-06;East;OFF-EN-10004773;Office Supplies;Envelopes;Staple envelope;1900-09-03;1900-01-08;1900-01-00;1900-04-30
1919-08-13;CA-2015-122070;2015-04-22;2015-04-24;Second Class;AH-10030;Aaron Hawkins;Corporate;United States;Troy;New York;1933-05-06;East;OFF-BI-10004970;Office Supplies;Binders;"ACCOHIDE 3-Ring Binder, Blue, 1""";1900-01-09;1900-01-03;1900-01-00;1900-01-03
1919-08-14;CA-2017-158610;2017-09-19;2017-09-22;First Class;CK-12595;Clytie Kelty;Consumer;United States;Providence;Rhode Island;1907-12-17;East;OFF-ST-10000604;Office Supplies;Storage;Home/Office Personal File Carts;1900-03-09;1900-01-02;1900-01-00;1900-01-17
1919-08-15;CA-2015-117464;2015-07-22;2015-07-24;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-AR-10003190;Office Supplies;Art;Newell 32;1900-01-11;1900-01-04;1900-01-00;1900-01-03
1919-08-16;CA-2015-117464;2015-07-22;2015-07-24;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Francisco;California;2157-09-10;West;FUR-CH-10000155;Furniture;Chairs;Global Comet Stacking Armless Chair;1901-12-17;1900-01-03;1900-01-00;1900-03-11
1919-08-17;CA-2015-117464;2015-07-22;2015-07-24;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-ST-10003058;Office Supplies;Storage;Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays;1900-08-23;1900-01-10;1900-01-00;1900-03-08
1919-08-18;CA-2015-117464;2015-07-22;2015-07-24;Second Class;NP-18325;Naresj Patel;Consumer;United States;San Francisco;California;2157-09-10;West;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;1900-06-18;1900-01-03;1900-01-00;1900-01-19
1919-08-19;US-2018-168613;2018-10-08;2018-10-14;Standard Class;GM-14440;Gary McGarr;Consumer;United States;New York City;New York;1927-05-27;East;FUR-CH-10002372;Furniture;Chairs;Office Star - Ergonomically Designed Knee Chair;1900-05-24;1900-01-02;1900-01-00;1900-01-03
1919-08-20;CA-2018-125381;2018-04-25;2018-04-27;Second Class;SG-20605;Speros Goranitis;Consumer;United States;San Francisco;California;2157-08-28;West;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;1900-04-16;1900-01-03;1900-01-00;1900-01-22
1919-08-21;US-2018-141677;2018-03-26;2018-03-30;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;2111-01-03;Central;TEC-AC-10000158;Technology;Accessories;Sony 64GB Class 10 Micro SDHC R40 Memory Card;1900-05-22;1900-01-05;1900-01-00;1900-01-01
1919-08-22;US-2018-141677;2018-03-26;2018-03-30;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;2111-01-03;Central;TEC-CO-10002313;Technology;Copiers;Canon PC1080F Personal Copier;1906-07-26;1900-01-05;1900-01-00;1901-07-22
1919-08-23;US-2018-141677;2018-03-26;2018-03-30;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;2111-01-03;Central;OFF-PA-10002581;Office Supplies;Paper;Xerox 1951;1900-03-14;1900-01-03;1900-01-00;1900-01-23
1919-08-24;US-2018-141677;2018-03-26;2018-03-30;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;2111-01-03;Central;OFF-AP-10001205;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster Power Centers;1900-03-27;1900-01-08;1900-01-00;###############################################################################################################################################################################################################################################################
1919-08-25;US-2018-141677;2018-03-26;2018-03-30;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Houston;Texas;2111-01-03;Central;OFF-ST-10000344;Office Supplies;Storage;Neat Ideas Personal Hanging Folder Files, Black;1900-02-01;1900-01-03;1900-01-00;1900-01-02
1919-08-26;CA-2018-133067;2018-05-04;2018-05-10;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-BI-10002897;Office Supplies;Binders;"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""";1900-01-02;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1919-08-27;CA-2018-133067;2018-05-04;2018-05-10;Standard Class;MY-18295;Muhammed Yedwab;Corporate;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-BI-10003694;Office Supplies;Binders;"Avery 3 1/2"" Diskette Storage Pages, 10/Pack";1900-01-09;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-08-28;US-2017-144351;2017-11-14;2017-11-18;Standard Class;RC-19960;Ryan Crowe;Consumer;United States;Baltimore;Maryland;1958-01-30;East;TEC-PH-10001644;Technology;Phones;BlueLounge Milo Smartphone Stand, White/Metallic;1900-03-29;1900-01-03;1900-01-00;1900-01-25
1919-08-29;CA-2015-106054;2015-01-06;2015-01-07;First Class;JO-15145;Jack O'Briant;Corporate;United States;Athens;Georgia;1983-10-16;South;OFF-AR-10002399;Office Supplies;Art;Dixon Prang Watercolor Pencils, 10-Color Set with Brush;1900-01-12;1900-01-03;1900-01-00;1900-01-05
1919-08-30;CA-2017-138667;2017-12-27;2017-12-30;Second Class;MW-18220;Mitch Webber;Consumer;United States;Lancaster;Ohio;2018-01-30;East;TEC-AC-10003063;Technology;Accessories;Micro Innovations USB RF Wireless Keyboard with Mouse;1900-02-09;1900-01-02;1900-01-00;1900-01-00
1919-08-31;CA-2018-150609;2018-04-30;2018-05-04;Standard Class;NZ-18565;Nick Zandusky;Home Office;United States;Los Angeles;California;2146-06-30;West;OFF-BI-10002071;Office Supplies;Binders;Fellowes Black Plastic Comb Bindings;1900-01-23;1900-01-05;1900-01-00;1900-01-07
1919-09-01;CA-2018-128853;2018-04-21;2018-04-23;First Class;JM-15250;Janet Martin;Consumer;United States;Baltimore;Maryland;1958-01-30;East;FUR-CH-10004218;Furniture;Chairs;Global Fabric Manager's Chair, Dark Gray;1902-06-26;1900-01-09;1900-01-00;1900-08-14
1919-09-02;CA-2018-133102;2018-08-17;2018-08-24;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;2111-01-28;Central;OFF-SU-10000432;Office Supplies;Supplies;Acco Side-Punched Conventional Columnar Pads;1900-01-05;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-03;CA-2018-133102;2018-08-17;2018-08-24;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;2111-01-28;Central;OFF-AR-10003183;Office Supplies;Art;Avery Fluorescent Highlighter Four-Color Set;1900-01-08;1900-01-03;1900-01-00;1900-01-01
1919-09-04;CA-2018-133102;2018-08-17;2018-08-24;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;2111-01-28;Central;FUR-CH-10002017;Furniture;Chairs;SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair;1900-03-14;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-05;CA-2018-133102;2018-08-17;2018-08-24;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;2111-01-28;Central;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;1900-01-16;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-06;CA-2018-133102;2018-08-17;2018-08-24;Standard Class;ED-13885;Emily Ducich;Home Office;United States;Houston;Texas;2111-01-28;Central;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;1900-02-07;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-07;CA-2017-164399;2017-11-12;2017-11-15;First Class;DW-13480;Dianna Wilson;Home Office;United States;San Diego;California;2151-12-13;West;TEC-PH-10004908;Technology;Phones;Panasonic KX TS3282W Corded phone;1900-07-21;1900-01-03;1900-01-00;1900-01-25
1919-09-08;CA-2017-164399;2017-11-12;2017-11-15;First Class;DW-13480;Dianna Wilson;Home Office;United States;San Diego;California;2151-12-13;West;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;1901-11-04;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-09;CA-2017-116918;2017-10-01;2017-10-06;Second Class;JK-15205;Jamie Kunitz;Consumer;United States;Hialeah;Florida;1990-05-19;South;OFF-BI-10004140;Office Supplies;Binders;Avery Non-Stick Binders;1900-01-05;1900-01-04;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-10;CA-2017-116918;2017-10-01;2017-10-06;Second Class;JK-15205;Jamie Kunitz;Consumer;United States;Hialeah;Florida;1990-05-19;South;OFF-AR-10003631;Office Supplies;Art;Staples in misc. colors;1900-01-30;1900-01-08;1900-01-00;1900-01-05
1919-09-11;CA-2017-110492;2017-02-12;2017-02-14;First Class;JS-15880;John Stevenson;Consumer;United States;Atlanta;Georgia;1983-01-02;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;1903-09-11;1900-01-06;1900-01-00;1900-06-23
1919-09-12;CA-2017-110492;2017-02-12;2017-02-14;First Class;JS-15880;John Stevenson;Consumer;United States;Atlanta;Georgia;1983-01-02;South;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;1900-01-15;1900-01-04;1900-01-00;1900-01-07
1919-09-13;CA-2017-147683;2017-11-13;2017-11-17;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;Seattle;Washington;2168-08-04;West;FUR-FU-10004848;Furniture;Furnishings;DAX Solid Wood Frames;1900-01-19;1900-01-02;1900-01-00;1900-01-07
1919-09-14;CA-2015-116785;2015-04-26;2015-04-30;Standard Class;MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;2146-07-04;West;OFF-AR-10003504;Office Supplies;Art;Newell 347;1900-01-21;1900-01-05;1900-01-00;1900-01-06
1919-09-15;CA-2015-116785;2015-04-26;2015-04-30;Standard Class;MH-17290;Marc Harrigan;Home Office;United States;Los Angeles;California;2146-07-04;West;OFF-LA-10000305;Office Supplies;Labels;Avery 495;1900-01-12;1900-01-02;1900-01-00;1900-01-05
1919-09-16;US-2016-156797;2016-08-11;2016-08-15;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;1927-06-22;East;OFF-AR-10001427;Office Supplies;Art;Newell 330;1900-01-11;1900-01-02;1900-01-00;1900-01-03
1919-09-17;US-2016-156797;2016-08-11;2016-08-15;Standard Class;PO-19180;Philisse Overcash;Home Office;United States;New York City;New York;1927-06-22;East;TEC-PH-10004614;Technology;Phones;AT&T 841000 Phone;1900-05-17;1900-01-02;1900-01-00;1900-02-03
1919-09-18;CA-2017-104276;2017-11-27;2017-12-03;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Fort Lauderdale;Florida;1991-03-14;South;TEC-PH-10001944;Technology;Phones;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;1900-04-25;1900-01-01;1900-01-00;1900-01-14
1919-09-19;CA-2017-104276;2017-11-27;2017-12-03;Standard Class;HF-14995;Herbert Flentye;Consumer;United States;Fort Lauderdale;Florida;1991-03-14;South;FUR-TA-10001039;Furniture;Tables;KI Adjustable-Height Table;1900-11-26;1900-01-07;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-20;CA-2017-120369;2017-10-28;2017-10-28;Same Day;VB-21745;Victoria Brennan;Corporate;United States;Rochester;New York;1939-12-30;East;FUR-FU-10003806;Furniture;Furnishings;"Tenex Chairmat w/ Average Lip, 45"" x 53""";1902-01-25;1900-01-05;1900-01-00;1900-03-15
1919-09-21;CA-2015-118276;2015-12-29;2016-01-02;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Saint Charles;Illinois;2064-09-29;Central;FUR-FU-10002111;Furniture;Furnishings;Master Caster Door Stop, Large Brown;1900-01-08;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-09-22;CA-2016-136658;2016-09-10;2016-09-17;Standard Class;BO-11425;Bobby Odegard;Consumer;United States;New York City;New York;1927-06-11;East;OFF-AR-10000817;Office Supplies;Art;Manco Dry-Lighter Erasable Highlighter;1900-01-06;1900-01-02;1900-01-00;1900-01-02
1919-09-23;CA-2018-137414;2018-10-02;2018-10-06;Standard Class;CM-12115;Chad McGuire;Consumer;United States;San Francisco;California;2157-08-28;West;FUR-FU-10001424;Furniture;Furnishings;Dax Clear Box Frame;1900-01-17;1900-01-02;1900-01-00;1900-01-05
1919-09-24;CA-2018-137414;2018-10-02;2018-10-06;Standard Class;CM-12115;Chad McGuire;Consumer;United States;San Francisco;California;2157-08-28;West;TEC-MA-10002930;Technology;Machines;Ricoh - Ink Collector Unit for GX3000 Series Printers;1901-01-03;1900-01-11;1900-01-00;1900-02-01
1919-09-25;CA-2017-143476;2017-09-11;2017-09-13;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;2132-10-12;West;OFF-AR-10003759;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack;1900-01-02;1900-01-02;1900-01-00;1900-01-00
1919-09-26;CA-2017-143476;2017-09-11;2017-09-13;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;2132-10-12;West;OFF-PA-10001837;Office Supplies;Paper;Xerox 1976;1900-01-20;1900-01-04;1900-01-00;1900-01-07
1919-09-27;CA-2017-143476;2017-09-11;2017-09-13;First Class;LC-16930;Linda Cazamias;Corporate;United States;Phoenix;Arizona;2132-10-12;West;OFF-PA-10001667;Office Supplies;Paper;Great White Multi-Use Recycled Paper (20Lb. and 84 Bright);1900-01-09;1900-01-02;1900-01-00;1900-01-02
1919-09-28;US-2017-119046;2017-06-02;2017-06-06;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;2168-08-16;West;OFF-PA-10000246;Office Supplies;Paper;Riverleaf Stik-Withit Designer Note Cubes;1900-01-30;1900-01-03;1900-01-00;1900-01-13
1919-09-29;US-2017-119046;2017-06-02;2017-06-06;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;2168-08-16;West;OFF-BI-10001078;Office Supplies;Binders;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";1900-02-20;1900-01-12;1900-01-00;1900-01-18
1919-09-30;US-2017-119046;2017-06-02;2017-06-06;Standard Class;EH-13765;Edward Hooks;Corporate;United States;Seattle;Washington;2168-08-16;West;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;1900-01-11;1900-01-03;1900-01-00;1900-01-03
1919-10-01;CA-2018-154949;2018-10-15;2018-10-19;Standard Class;MC-17275;Marc Crier;Consumer;United States;Camarillo;California;2154-08-25;West;OFF-LA-10002034;Office Supplies;Labels;Avery 478;1900-01-14;1900-01-03;1900-01-00;1900-01-07
1919-10-02;CA-2016-103072;2016-09-27;2016-09-30;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Detroit;Michigan;2031-12-23;Central;OFF-AR-10000127;Office Supplies;Art;Newell 321;1900-01-16;1900-01-05;1900-01-00;1900-01-04
1919-10-03;CA-2016-103072;2016-09-27;2016-09-30;Second Class;HW-14935;Helen Wasserman;Corporate;United States;Detroit;Michigan;2031-12-23;Central;OFF-PA-10003172;Office Supplies;Paper;Xerox 1996;1900-01-25;1900-01-04;1900-01-00;1900-01-12
1919-10-04;CA-2016-150770;2016-05-03;2016-05-06;First Class;LC-16870;Lena Cacioppo;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-AR-10001246;Office Supplies;Art;Newell 317;1900-01-08;1900-01-03;1900-01-00;1900-01-02
1919-10-05;CA-2016-150770;2016-05-03;2016-05-06;First Class;LC-16870;Lena Cacioppo;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-BI-10002026;Office Supplies;Binders;Ibico Recycled Linen-Style Covers;1900-03-02;1900-01-02;1900-01-00;1900-01-21
1919-10-06;CA-2016-150770;2016-05-03;2016-05-06;First Class;LC-16870;Lena Cacioppo;Consumer;United States;San Francisco;California;2157-08-28;West;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;1900-12-04;1900-01-04;1900-01-00;1900-05-01
1919-10-07;CA-2016-150770;2016-05-03;2016-05-06;First Class;LC-16870;Lena Cacioppo;Consumer;United States;San Francisco;California;2157-08-28;West;OFF-BI-10001575;Office Supplies;Binders;GBC Linen Binding Covers;1900-02-18;1900-01-02;1900-01-00;1900-01-17
1919-10-08;CA-2018-154760;2018-01-09;2018-01-13;Standard Class;BP-11290;Beth Paige;Consumer;United States;Philadelphia;Pennsylvania;1952-05-26;East;OFF-BI-10004632;Office Supplies;Binders;Ibico Hi-Tech Manual Binding System;1900-09-30;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-10-09;US-2018-104437;2018-01-27;2018-01-31;Standard Class;TG-21310;Toby Gnade;Consumer;United States;New York City;New York;1927-06-22;East;TEC-PH-10000193;Technology;Phones;Jensen SMPS-640 - speaker phone;1900-05-16;1900-01-03;1900-01-00;1900-02-04
1919-10-10;CA-2018-113075;2018-09-02;2018-09-06;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Chicago;Illinois;2065-12-22;Central;TEC-AC-10003441;Technology;Accessories;Kingston Digital DataTraveler 32GB USB 2.0;1900-02-09;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-10-11;CA-2017-109953;2017-07-14;2017-07-18;Standard Class;RB-19360;Raymond Buch;Consumer;United States;San Francisco;California;2157-09-10;West;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;1900-04-19;1900-01-03;1900-01-00;1900-01-12
1919-10-12;CA-2017-109953;2017-07-14;2017-07-18;Standard Class;RB-19360;Raymond Buch;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-AP-10002998;Office Supplies;Appliances;Holmes 99% HEPA Air Purifier;1900-05-30;1900-01-07;1900-01-00;1900-02-19
1919-10-13;CA-2017-109953;2017-07-14;2017-07-18;Standard Class;RB-19360;Raymond Buch;Consumer;United States;San Francisco;California;2157-09-10;West;FUR-FU-10000073;Furniture;Furnishings;Deflect-O Glasstique Clear Desk Accessories;1900-01-30;1900-01-04;1900-01-00;1900-01-10
1919-10-14;CA-2018-127397;2018-02-24;2018-02-28;Standard Class;ES-14080;Erin Smith;Corporate;United States;Philadelphia;Pennsylvania;1952-05-20;East;OFF-PA-10001125;Office Supplies;Paper;Xerox 1988;1900-05-02;1900-01-05;1900-01-00;1900-02-07
1919-10-15;CA-2018-127397;2018-02-24;2018-02-28;Standard Class;ES-14080;Erin Smith;Corporate;United States;Philadelphia;Pennsylvania;1952-05-20;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;1903-08-11;1900-01-05;1900-01-00;1900-08-01
1919-10-16;CA-2015-157546;2015-07-20;2015-07-22;First Class;RD-19720;Roger Demir;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-BI-10002498;Office Supplies;Binders;Clear Mylar Reinforcing Strips;1900-03-29;1900-01-06;1900-01-00;1900-01-30
1919-10-17;CA-2015-157546;2015-07-20;2015-07-22;First Class;RD-19720;Roger Demir;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-PA-10004569;Office Supplies;Paper;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";1900-01-22;1900-01-03;1900-01-00;1900-01-10
1919-10-18;CA-2018-153843;2018-03-13;2018-03-15;First Class;SC-20380;Shahid Collister;Consumer;United States;Fairfield;Connecticut;1918-09-06;East;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;1900-01-30;1900-01-02;1900-01-00;1900-01-15
1919-10-19;CA-2018-153843;2018-03-13;2018-03-15;First Class;SC-20380;Shahid Collister;Consumer;United States;Fairfield;Connecticut;1918-09-06;East;OFF-AP-10001564;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;1901-04-09;1900-01-02;1900-01-00;1900-04-29
1919-10-20;CA-2018-153843;2018-03-13;2018-03-15;First Class;SC-20380;Shahid Collister;Consumer;United States;Fairfield;Connecticut;1918-09-06;East;OFF-PA-10003673;Office Supplies;Paper;Strathmore Photo Mount Cards;1900-01-27;1900-01-04;1900-01-00;1900-01-12
1919-10-21;CA-2017-137337;2017-03-08;2017-03-12;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;New York City;New York;1927-05-29;East;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;1900-04-22;1900-01-08;1900-01-00;1900-02-13
1919-10-22;CA-2017-137337;2017-03-08;2017-03-12;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;New York City;New York;1927-05-29;East;OFF-PA-10001934;Office Supplies;Paper;Xerox 1993;1900-01-12;1900-01-02;1900-01-00;1900-01-06
1919-10-23;CA-2017-137337;2017-03-08;2017-03-12;Standard Class;GB-14575;Giulietta Baptist;Consumer;United States;New York City;New York;1927-05-29;East;OFF-BI-10000632;Office Supplies;Binders;Satellite Sectional Post Binders;1900-03-09;1900-01-02;1900-01-00;1900-01-22
1919-10-24;CA-2015-138737;2015-12-07;2015-12-10;First Class;FP-14320;Frank Preis;Consumer;United States;Los Angeles;California;2146-07-17;West;OFF-AR-10003190;Office Supplies;Art;Newell 32;1900-01-08;1900-01-03;1900-01-00;1900-01-02
1919-10-25;CA-2017-164924;2017-07-10;2017-07-10;Same Day;EA-14035;Erin Ashbrook;Corporate;United States;Philadelphia;Pennsylvania;1952-05-29;East;TEC-MA-10000904;Technology;Machines;Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner;1900-12-06;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1919-10-26;CA-2017-101651;2017-12-24;2017-12-30;Standard Class;SC-20305;Sean Christensen;Consumer;United States;San Jose;California;2160-06-07;West;FUR-FU-10000771;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Smoke;1900-02-12;1900-01-07;1900-01-00;1900-01-18
